age,income,employment_length,debt_to_income,credit_history_length,num_credit_accounts,num_delinquencies,credit_utilization,loan_amount,credit_score,default_risk,loan_purpose,employment_type,home_ownership
31,23711,4.670771242301558,0.11391461310199125,6.426362097846965,9,0,0.3873514853683148,4175,554,0,business,unemployed,rent
48,20000,1.5067632595669511,0.08156153495609814,4.212791454111057,5,2,0.166183027141191,11399,507,1,home,part_time,mortgage
31,77988,6.494717921007616,0.38208181893609156,8.952538675629127,3,1,0.12580122648647146,3942,494,0,education,unemployed,own
42,20000,7.428146566115225,0.19648170479617943,8.977929387633598,5,0,0.21286512939081775,15127,509,1,business,part_time,rent
40,20000,12.660156454973649,0.414459324113181,3.0643311323173603,6,0,0.5707360382684179,6357,506,1,personal,full_time,rent
32,20000,4.396630822483566,0.10497029760850012,8.457279049844095,2,0,0.18147026796995033,10791,562,0,home,full_time,mortgage
65,20000,7.557550447960772,0.3130679881333202,7.32312749487334,1,0,0.31928228255593744,14842,550,1,education,part_time,mortgage
47,40828,6.99385292817813,0.3241800659276612,4.381273455390523,5,0,0.5407669841178625,4526,532,1,business,self_employed,rent
18,91968,1.4907436092179063,0.058681207668473484,3.5073789874612,3,0,0.3433410611779462,4872,567,1,business,self_employed,mortgage
42,31322,1.8569558340101766,0.22565728020279954,11.008992352510058,4,2,0.3646405063620505,2502,503,1,business,self_employed,mortgage
32,20000,3.255061240827332,0.2867112714180223,4.022863488285154,2,0,0.27930059926861084,6122,477,1,auto,part_time,own
50,71108,0.09611271228880358,0.2192527735307288,2.508280932464968,1,0,0.30313526274503555,1882,511,0,business,part_time,own
30,139882,1.7648218486217675,0.3683260079104171,5.135785890365285,9,0,0.32416933840065165,2157,596,0,auto,full_time,rent
38,21655,3.211157083910801,0.4207281406223931,10.595661018218028,4,0,0.14276971845604552,6555,524,1,auto,full_time,rent
46,24764,0.5718341735627417,0.14136813023557052,21.960066123592807,5,0,0.6631422762717482,4676,611,0,personal,part_time,rent
50,54859,0.6749530711399077,0.3901867877043336,1.3360762410415252,8,0,0.3632964375128155,7354,553,1,personal,full_time,mortgage
25,132919,3.110990651742529,0.16879914260215653,14.557532074567703,4,1,0.5930497130593059,4589,629,1,education,full_time,mortgage
35,23959,6.564569568622272,0.3644640151968695,7.129940662043355,7,0,0.5952085745641708,4643,517,1,education,unemployed,own
34,20000,8.971280844572838,0.3663680399126467,2.0542502453174754,6,0,0.22537540038697015,18762,590,0,auto,full_time,mortgage
32,60182,3.951748621331906,0.4691395934293889,4.613398898313529,4,1,0.6613297179513764,4263,437,1,education,part_time,own
61,68820,3.2193950584717794,0.10593296375947124,4.411857199982604,10,0,0.7865569936350426,9568,559,0,personal,part_time,rent
44,36494,2.424819437423119,0.2259897568393164,2.9324975071978643,2,0,0.6608868329979494,7664,506,1,personal,unemployed,mortgage
24,23236,1.0718420315630504,0.15374712760065024,18.786602514078993,1,1,0.20634121862003982,9032,612,1,business,unemployed,rent
51,80458,0.7924119237299027,0.45010324484107167,4.42748889306603,4,0,0.7029273126274297,3758,430,1,auto,self_employed,rent
65,55405,7.848597473036705,0.405604511818463,1.7947139050688214,9,1,0.6931909038700527,8993,497,1,auto,part_time,rent
52,20000,3.12750464410771,0.47829537247634757,10.208935312029663,2,0,0.46224148881663907,12652,470,1,home,full_time,rent
21,37770,7.810869453514307,0.17702764461278767,4.463504121817439,4,0,0.8125810176696524,1335,502,1,personal,part_time,own
34,20000,6.088381953521829,0.13090394071312889,3.6083353802240175,5,0,0.44444672361240417,4546,542,1,home,part_time,own
55,62862,1.0777120316550224,0.3004523286220007,5.022213454569409,4,0,0.29236821782480793,4139,543,1,auto,part_time,own
31,29443,3.569885771934009,0.3961172672933452,7.694230503290992,4,0,0.20660232719251717,3472,454,0,education,unemployed,own
45,25627,2.9350844800552602,0.08908552136390621,5.612071473806795,6,1,0.09144922403592191,3580,579,1,home,self_employed,own
49,35372,2.7571401745750483,0.145801995945731,5.561868699721444,3,0,0.27011521795272375,20979,532,1,business,self_employed,mortgage
28,37505,3.9106685256640987,0.263688224080948,12.035090184430313,7,1,0.5717756194637547,8171,507,1,personal,full_time,mortgage
39,74305,20.10971981930973,0.3267209585133124,10.499224674432277,4,0,0.7549857943705538,3126,552,1,auto,full_time,mortgage
18,58271,8.380576200496032,0.24200073611036957,1.8056924406312582,2,0,0.1272883297636933,9979,521,0,personal,full_time,mortgage
27,32044,11.702080306231784,0.37648340863367985,9.315880567966996,3,0,0.22467561698333588,19344,562,1,personal,unemployed,rent
36,66898,0.15043856380687598,0.391498410293958,6.602399386654706,7,1,0.19498749306506302,6335,532,1,auto,unemployed,mortgage
25,50040,0.7560704521046375,0.5827074439077173,1.1440944459899276,4,0,0.48825498282415175,8111,416,1,auto,unemployed,rent
59,25815,0.44286476111220685,0.269066561428211,1.1268517008880645,4,0,0.3935837959890144,6042,447,1,personal,full_time,rent
22,32867,1.5274043781697253,0.43580828981947384,1.3932318458941624,4,0,0.48592144675592486,7493,431,1,home,full_time,rent
34,32254,2.916018342161217,0.17988578420795368,9.552473026508032,3,2,0.1134966992389691,6146,561,1,education,full_time,rent
41,54404,5.136855200563838,0.35735212618278017,3.031505780437736,6,0,0.1298914793242289,9522,524,0,home,part_time,own
57,27075,3.474055483370475,0.2470972756116049,0.8541183456204444,2,0,0.571836606472384,5590,438,1,home,full_time,own
22,26573,11.67471065125666,0.3907164676722613,2.2214726828189666,5,0,0.6285471290253611,11876,509,1,home,unemployed,mortgage
53,175431,14.055064543492932,0.24822039980598215,11.09236607091876,4,0,0.15883169125883773,12839,645,0,auto,part_time,rent
40,77017,0.8927690256503975,0.09144841897110087,7.4948870335709366,4,1,0.16008626836281456,9155,584,0,education,part_time,rent
28,20000,9.583652442197737,0.2406720890039728,0.2694531285768393,4,0,0.09238115301158327,7710,544,1,personal,part_time,rent
45,57339,3.286219473919121,0.45104623545735756,7.248367823124518,2,1,0.5978378360043765,2838,452,1,auto,self_employed,mortgage
42,39921,3.0195449109681793,0.1508652389598113,2.843778969777526,6,0,0.2264527935467632,13645,523,1,auto,part_time,mortgage
32,49674,7.684175952827209,0.24027516847136238,1.8695262879636159,7,0,0.717828117836792,8058,478,0,personal,part_time,rent
40,40533,0.4888387856225898,0.1595722811204542,3.512495369024156,4,2,0.46584828579576104,7392,482,1,education,unemployed,own
35,94062,10.706292285292916,0.38158580547892545,1.0298199492191011,2,1,0.3200979499220786,18353,483,1,home,part_time,mortgage
41,47882,5.556411393616177,0.41164626273894206,1.9628839273445378,6,1,0.766313377953912,7105,383,1,personal,self_employed,mortgage
47,34555,10.407682980191916,0.1576173236137763,0.6871306718888575,1,1,0.1923972303367284,28297,551,0,business,part_time,rent
59,83596,25.9946934693206,0.23617422291994392,20.786189942406637,5,1,0.27337603082043105,5651,749,0,home,part_time,own
25,43766,3.6491020111495636,0.10676685089248428,4.184990982216641,2,1,0.3576052043143464,5559,501,1,home,part_time,own
65,40021,0.4895097662460258,0.33500280523462905,12.497252272657478,2,1,0.2718154937212062,16188,527,1,education,self_employed,own
18,46686,0.9107510349611712,0.15704583912196488,8.45336902667244,5,1,0.286776562427865,8650,534,1,auto,part_time,own
38,33695,1.9549881619493799,0.3837852503878791,9.02032037764253,6,2,0.8555069999578578,12571,410,1,personal,part_time,mortgage
47,36584,0.5465802096512846,0.6291945852937246,2.79715194760771,5,1,0.5883183118458153,6090,453,1,personal,unemployed,mortgage
43,22711,8.446244359381263,0.2118484487361359,2.1350853341148754,4,1,0.19875334490664914,5253,539,0,business,unemployed,own
32,20000,1.7610521311048868,0.030620584012041957,3.388929964887181,5,1,0.48601257883806737,25680,556,1,personal,full_time,own
37,20000,18.62485245721063,0.1286311030280663,2.5979944374993877,5,0,0.34668830665932926,6279,622,1,home,self_employed,mortgage
34,20000,6.063242177290096,0.1388325306523651,11.935519265426997,7,0,0.5782122692771725,9902,562,1,home,part_time,mortgage
32,20000,0.9523555937742235,0.3101570125766353,7.065437369425622,8,1,0.2452098297484121,14357,434,1,auto,self_employed,mortgage
50,31589,3.231724926354083,0.4152147157377789,0.9221733757316374,5,0,0.16702229985112066,4347,546,1,business,self_employed,own
44,39438,3.1450832910251814,0.18866631041439128,5.135051538969318,5,0,0.5136581646810742,9703,459,1,education,unemployed,mortgage
31,29230,3.391407702080176,0.24525829963301754,4.798375810374405,7,0,0.20271926412875887,4735,549,0,home,unemployed,rent
50,20000,3.8360268382272045,0.11599978594325912,4.996005163433857,3,1,0.3330201726469436,14838,469,0,auto,full_time,rent
43,127985,0.15834651284339868,0.36203691274322214,16.4477912814565,4,1,0.5945177698474665,2611,536,1,auto,unemployed,mortgage
49,86611,5.796608761956586,0.11367920036154423,6.24944193535541,5,0,0.6309724737831847,40889,626,1,auto,unemployed,own
47,51875,3.3392666733760428,0.33452870878938334,3.048478681683928,5,0,0.3882167101325597,10520,549,1,business,full_time,rent
30,167040,7.826277425339963,0.07849376836632894,6.631992384931452,1,1,0.6218116781301124,11549,554,1,auto,unemployed,rent
33,20000,8.446454133067803,0.30988919095677103,2.7361073143460763,2,1,0.4518897380175434,4351,535,1,personal,part_time,rent
48,164406,1.3102998467958833,0.0898654270083767,14.12470793523416,5,0,0.14931582137512867,12048,693,0,auto,part_time,mortgage
47,20000,0.24817307182637072,0.009770313623048735,1.1801406000341208,0,0,0.42108709506592384,6002,501,1,auto,self_employed,rent
39,43958,6.0740542232737464,0.12765215367790592,5.464619856056576,5,0,0.23868663769939266,2752,605,0,education,unemployed,mortgage
41,20000,19.029940990152223,0.6751543536695164,4.158940929725725,4,1,0.7070199731627173,13999,404,1,education,unemployed,mortgage
55,36744,2.9588949976035495,0.3784066208591745,5.161589199720344,8,0,0.529268233761998,7089,536,1,home,self_employed,rent
32,49460,1.5029099967111494,0.4684497766792797,15.299250819372848,1,1,0.20960921697181903,2373,594,1,business,full_time,mortgage
46,32088,0.8519959252937119,0.1277599399918605,3.3837434902662413,11,1,0.4790100048903563,44509,536,0,auto,full_time,own
37,64286,1.694495076073306,0.2975228994832947,3.8556836684653932,5,0,0.8544867766701847,3564,496,1,home,part_time,mortgage
37,39309,1.9868861520161294,0.15131461641531568,1.862597831227721,5,1,0.19079969452881604,8359,592,0,home,full_time,own
53,23910,2.7571509130596485,0.17822044489300842,10.02135123598675,4,0,0.5518273479738081,6470,575,1,auto,unemployed,mortgage
49,23076,5.326958130335465,0.38661488140892875,1.9329905331867971,3,1,0.15578159617329643,3681,471,1,home,self_employed,own
49,69475,1.5952655641108835,0.37019759311374106,3.012606336412457,2,0,0.3186969988859579,10036,455,1,home,part_time,mortgage
55,21525,0.26160997695666144,0.41353257288776746,9.65181233888593,4,0,0.13369413195671573,2600,523,0,business,self_employed,own
40,75532,2.33626596840083,0.2198153227825336,6.581192582700554,1,1,0.304555790147883,12211,506,1,auto,self_employed,mortgage
48,96584,9.676865858067172,0.6948362585674052,8.692566338526802,4,0,0.025487014706294542,5330,529,1,personal,part_time,rent
36,20000,3.4492781268999693,0.3277471243148822,2.9713941121152443,4,0,0.4896937794369741,3786,447,1,auto,unemployed,own
43,89889,16.731239375579413,0.22067002855741916,6.2945096834110705,5,0,0.11025221019625639,5369,632,0,business,full_time,mortgage
38,188780,3.5020830053302925,0.09156252794477064,1.9112558099272978,6,0,0.8031057035577812,8018,612,1,business,unemployed,mortgage
41,44427,1.6141207036426122,0.2585035395742395,4.217090968568704,4,0,0.22495717664359463,12299,463,1,personal,self_employed,own
47,58645,1.0741038921481354,0.14113670711465698,0.8319977226815278,7,0,0.1564216880453929,1988,548,1,personal,self_employed,mortgage
30,83250,5.929428447315233,0.09488685320202443,16.947991590232792,2,0,0.4804799491970234,7951,617,1,home,unemployed,mortgage
65,29132,3.843464005778845,0.47955829983330583,6.622930579944754,7,1,0.6062165468762104,2740,492,1,education,self_employed,own
27,42016,4.63169181587174,0.20397582419348187,2.9465968075386035,4,1,0.3574526906008576,1119,544,1,auto,unemployed,own
25,20000,7.035073549384377,0.3593803514413815,6.487035991021247,4,0,0.5794817676640099,41828,519,1,personal,self_employed,mortgage
53,40575,6.471374572215671,0.27048750346737954,8.748317942084194,1,0,0.09180403730232377,7910,553,1,auto,part_time,mortgage
49,54094,0.22165791802426185,0.19890955706167673,10.185374895849074,6,0,0.5780981811147142,11498,561,1,business,unemployed,rent
47,54881,8.111904191882122,0.19285319968640557,2.468033746910387,6,1,0.4514984170725499,4795,511,1,education,part_time,mortgage
47,85164,3.8039545311788405,0.4261505444054459,6.731708197159925,6,0,0.48765598683529876,6548,529,1,personal,full_time,own
39,20000,2.485505608897076,0.4721562235658095,6.306809988714451,7,0,0.5535269104360241,5953,491,1,personal,unemployed,rent
29,23716,3.8557536282678537,0.4400901178151389,14.654788678561934,3,1,0.7146375804576494,19774,482,1,business,self_employed,own
40,165446,4.739570718668668,0.21647963466680892,3.1440765956506476,4,0,0.37179351879085676,8016,630,0,auto,full_time,rent
31,32200,0.8096914309527586,0.6050657279735583,1.9966349184992107,4,0,0.34441731726302277,18909,423,1,auto,self_employed,rent
51,42617,2.7014043000720416,0.42841262363824906,2.286987050681309,1,0,0.08187595846044482,3029,497,1,education,self_employed,rent
38,34419,2.044250730863448,0.10796833757162015,7.207698378365145,1,1,0.39517236871770395,10045,439,1,business,full_time,own
30,20000,2.1570612998083725,0.5678253447480206,4.225195792328492,2,0,0.6521252584510507,7821,513,1,auto,unemployed,own
36,133095,0.4788936090051198,0.4195022721386305,12.579546879008884,8,0,0.19063456205602003,11343,640,0,personal,self_employed,rent
44,23809,0.8708354034582666,0.1833481375510805,4.194915636688604,3,1,0.599286005103361,3957,479,1,education,unemployed,rent
33,20000,0.8826840095081603,0.4463145028447369,9.203041025971201,3,1,0.7026213755352873,5091,411,1,education,self_employed,own
30,25321,2.335836223723722,0.32383592307474157,2.174248988994194,7,1,0.3256206168474693,7237,507,1,education,part_time,mortgage
42,20000,11.244820929552095,0.4705939833132616,6.618145696030062,4,0,0.2880872317881885,10109,533,0,education,full_time,own
42,21568,1.1535314589064665,0.19107462693479346,14.13301293771018,4,3,0.6153602957750326,8487,415,1,education,full_time,own
33,20000,2.6909199346270003,0.37208344965675544,9.100626300132884,5,0,0.5213443156314322,9482,524,1,home,full_time,rent
34,59512,1.8669944590715652,0.2390923857922203,2.510143798996112,2,1,0.42346123129855795,1894,457,1,home,full_time,rent
42,21189,7.7413216196099555,0.08767422146788129,1.8999451744369977,4,0,0.03383608618091577,4492,494,1,home,part_time,rent
22,73883,0.25713194948927853,0.2003166814074748,6.2779374529399075,5,0,0.40734135223463813,3528,497,1,home,part_time,own
23,111166,1.0941605169866855,0.23357945711146666,6.371854519100962,1,0,0.13838657085315043,7255,530,1,personal,part_time,rent
31,67842,1.182673711829535,0.31061506453400034,8.103705625310232,2,0,0.39705078746036715,21853,532,1,personal,full_time,mortgage
37,30567,24.782724798550817,0.11931633387908533,8.783807480671218,2,0,0.4386630939127629,25048,692,0,business,self_employed,rent
43,40655,4.228870319382023,0.09334001858411747,1.5985877410218854,2,1,0.6912650257919067,4994,487,1,auto,part_time,rent
57,20000,0.7480615115352113,0.04717830974531756,1.1236888319875389,0,0,0.817095976003676,5726,523,1,business,self_employed,mortgage
50,32629,1.5886390558373327,0.6693825792235306,6.480746975747558,6,1,0.1257192161296663,2023,501,1,education,unemployed,rent
38,20000,0.9185451591997569,0.16740055597164902,5.119397981207303,2,0,0.08975586316024259,19632,537,1,education,part_time,rent
39,63288,0.6653978713744534,0.39368592285557397,1.0456263135050812,4,0,0.29122146554614947,5764,514,1,home,full_time,mortgage
27,284418,7.977231969366537,0.271423749029406,3.113462533436625,2,0,0.36765587626514007,11324,577,1,home,part_time,rent
39,54168,3.423441575857637,0.2886975631573223,0.6006463006107382,1,1,0.3307119431668292,12496,449,1,personal,self_employed,mortgage
36,20000,4.987641368549668,0.18800774221445038,14.206592045939878,5,0,0.4569974371405695,6487,534,1,auto,unemployed,rent
43,27201,2.0117342271729393,0.265602687592787,5.383957753241283,6,1,0.21049878354162807,4946,540,1,home,unemployed,mortgage
30,40054,4.033764485136776,0.1869254645081614,12.913326448418198,5,3,0.46084353568305053,9966,581,1,home,self_employed,mortgage
